"74","1","63","3","0.00","11/9/2012 12:08:45","1"
"75","1","9","4","0.00","11/9/2012 13:13:35","1"
"76","1","64","4","0.00","11/9/2012 13:36:35","1"
"77","1","65","2","0.00","11/9/2012 14:17:55","1"
"78","1","65","4","0.00","11/9/2012 14:19:46","1"
"79","1","9","11","0.00","11/9/2012 14:25:58","1"
"80","1","5","4","0.00","11/9/2012 14:31:37","1"
"81","1","9","11","0.00","11/9/2012 14:34:37","1"
"82","1","67","3","0.00","11/9/2012 14:46:30","1"
"83","1","68","4","0.00","11/9/2012 14:54:41","1"
"84","1","718","11","0.00","11/9/2012 15:22:59","1"
"85","1","9","11","0.00","11/9/2012 15:26:23","1"
"86","1","49","4","0.00","11/9/2012 15:50:31","1"
"87","1","10","6","0.00","11/9/2012 16:02:31","1"
"88","1","9","11","0.00","11/9/2012 16:37:40","1"
"89","1","70","4","0.00","11/9/2012 16:46:38","1"
"90","1","9","11","0.00","11/9/2012 16:59:07","1"
"91","1","9","11","0.00","11/9/2012 17:43:47","1"
"92","1","9","6","0.00","11/9/2012 19:50:51","1"
"93","1","71","1","0.00","11/10/2012 09:30:18","1"
"94","1","72","1","0.00","11/10/2012 10:13:35","1"
"95","1","73","5","0.00","11/10/2012 10:54:12","1"
"96","1","74","5","0.00","11/10/2012 11:05:07","1"
"97","1","71","1","0.00","11/10/2012 11:12:30","1"
"98","1","70","5","0.00","11/10/2012 11:14:16","1"
"99","1","20","5","0.00","11/10/2012 11:28:37","1"
"100","1","74","5","0.00","11/10/2012 11:58:07","1"
"101","1","75","5","0.00","11/10/2012 12:12:13","1"
"102","1","9","5","0.00","11/10/2012 12:52:08","1"
"103","1","52","1","0.00","11/10/2012 13:17:55","1"
"104","1","74","5","0.00","11/10/2012 13:34:37","1"
"105","1","9","5","0.00","11/10/2012 13:43:00","1"
"106","1","76","1","0.00","11/10/2012 14:31:14","1"
"110","1","77","1","0.00","11/10/2012 15:16:28","1"
"112","1","78","1","0.00","11/10/2012 15:22:51","1"
"134","1","79","11","0.00","11/12/2012 08:56:36","1"
"135","1","9","4","0.00","11/12/2012 09:06:14","1"
"136","1","80","12","0.00","11/12/2012 09:17:07","1"
"137","1","80","12","0.00","11/12/2012 09:27:59","1"
"138","1","9","11","0.00","11/12/2012 09:46:23","1"
"139","1","9","11","0.00","11/12/2012 09:54:28","1"
"140","1","9","11","0.00","11/12/2012 10:21:16","1"
"141","1","9","11","0.00","11/12/2012 10:56:17","1"
"142","1","81","4","0.00","11/12/2012 11:19:14","1"
"143","1","82","11","0.00","11/12/2012 11:55:10","1"
"144","1","83","11","0.00","11/12/2012 12:01:52","1"
"145","1","9","12","0.00","11/12/2012 12:16:03","1"
"146","1","9","12","0.00","11/12/2012 12:32:50","1"
"147","1","9","12","0.00","11/12/2012 12:38:04","1"
"148","1","9","12","0.00","11/12/2012 12:46:42","1"
"149","1","9","12","0.00","11/12/2012 13:15:25","1"
"150","1","9","11","0.00","11/12/2012 13:40:41","1"
"151","1","9","11","0.00","11/12/2012 13:55:00","1"
"152","1","9","12","0.00","11/12/2012 14:39:34","1"
"153","1","9","12","0.00","11/12/2012 14:42:28","1"
"154","1","9","12","0.00","11/12/2012 14:45:31","1"
"155","1","9","4","0.00","11/12/2012 14:54:21","1"
"156","1","10","6","0.00","11/12/2012 15:07:51","1"
"157","1","47","12","0.00","11/12/2012 15:31:10","1"
"158","1","84","6","0.00","11/12/2012 16:29:21","1"
"159","1","9","11","0.00","11/12/2012 16:44:34","1"
"160","1","9","12","0.00","11/13/2012 08:19:34","1"
"161","1","9","11","0.00","11/13/2012 09:47:13","1"
"162","1","85","6","0.00","11/13/2012 10:55:22","1"
"163","1","9","11","0.00","11/13/2012 11:26:49","1"
"164","1","9","11","0.00","11/13/2012 11:36:40","1"
"165","1","9","4","0.00","11/13/2012 12:30:37","1"
"166","1","86","4","0.00","11/13/2012 12:41:59","1"
"167","1","18","6","0.00","11/13/2012 12:56:41","1"
"168","1","87","4","0.00","11/13/2012 13:03:49","1"
"169","1","90","2","0.00","11/13/2012 13:26:44","1"
"170","1","9","11","0.00","11/13/2012 14:40:58","1"
"171","1","91","11","0.00","11/13/2012 15:07:34","1"
"172","1","9","11","0.00","11/13/2012 15:37:37","1"
"173","1","92","11","0.00","11/13/2012 16:15:54","1"
"174","1","9","11","0.00","11/13/2012 16:16:49","1"
"175","1","93","11","0.00","11/13/2012 16:40:22","1"
"176","1","9","12","0.00","11/13/2012 16:55:19","1"
"177","1","9","12","0.00","11/13/2012 17:03:47","1"
"178","1","9","4","0.00","11/13/2012 17:09:22","1"
"179","1","9","11","0.00","11/13/2012 17:36:59","1"
"180","1","94","2","0.00","11/13/2012 17:47:23","1"
"181","1","9","11","0.00","11/13/2012 18:07:39","1"
"182","1","95","11","0.00","11/14/2012 08:37:03","1"
"183","1","96","4","0.00","11/14/2012 10:25:44","1"
"184","1","97","11","0.00","11/14/2012 10:32:48","1"
"185","1","9","11","0.00","11/14/2012 11:32:35","1"
"186","1","98","11","0.00","11/14/2012 11:44:34","1"
"187","1","99","4","0.00","11/14/2012 12:22:26","1"
"188","1","9","12","0.00","11/14/2012 12:51:49","1"
"189","1","9","12","0.00","11/14/2012 13:10:38","1"
"190","1","9","12","0.00","11/14/2012 13:16:30","1"
"191","1","9","11","0.00","11/14/2012 13:29:34","1"
"192","1","9","11","0.00","11/14/2012 13:57:10","1"
"193","1","9","4","0.00","11/14/2012 14:18:00","1"
"194","1","9","11","0.00","11/14/2012 14:51:35","1"
"195","1","9","11","0.00","11/14/2012 14:56:09","1"
"196","1","9","11","0.00","11/14/2012 15:57:10","1"
"197","1","100","11","0.00","11/14/2012 16:07:15","1"
"198","1","9","4","0.00","11/14/2012 16:20:15","1"
"199","1","101","11","0.00","11/14/2012 16:41:01","1"
"200","1","102","4","0.00","11/14/2012 16:47:54","1"
"201","1","9","11","0.00","11/14/2012 17:03:27","1"
"202","1","9","11","0.00","11/14/2012 17:15:28","1"
"203","1","9","12","0.00","11/14/2012 17:21:04","1"
"204","1","9","4","0.00","11/14/2012 18:07:30","1"
"205","1","9","11","0.00","11/14/2012 18:14:22","1"
"206","1","103","3","0.00","11/15/2012 09:35:26","1"
"207","1","104","3","0.00","11/15/2012 10:10:58","1"
"208","1","70","3","0.00","11/15/2012 10:15:55","1"
"211","1","9","12","0.00","11/15/2012 11:13:05","1"
"212","1","9","2","0.00","11/15/2012 11:31:04","1"
"213","1","9","12","0.00","11/15/2012 12:06:29","1"
"214","1","9","12","0.00","11/15/2012 13:38:56","1"
"215","1","106","12","0.00","11/15/2012 14:01:51","1"
"216","1","9","12","0.00","11/15/2012 14:24:07","1"
"217","1","107","4","0.00","11/15/2012 15:06:46","1"
"218","1","9","4","0.00","11/15/2012 15:11:29","1"
"219","1","9","11","0.00","11/15/2012 15:25:16","1"
"220","1","108","11","0.00","11/15/2012 16:27:09","1"
"221","1","109","4","0.00","11/15/2012 16:31:15","1"
"222","1","9","4","0.00","11/15/2012 16:37:00","1"
"223","1","110","4","0.00","11/15/2012 17:47:46","1"
"224","1","111","3","0.00","11/15/2012 17:57:38","1"
"225","1","9","4","0.00","11/15/2012 18:03:44","1"
"226","1","112","4","0.00","11/15/2012 18:06:38","1"
"227","1","113","11","0.00","11/15/2012 18:14:07","1"
"228","1","114","11","0.00","11/15/2012 18:31:42","1"
"229","1","115","3","0.00","11/15/2012 18:37:57","1"
"230","1","116","11","0.00","11/15/2012 18:38:06","1"
"231","1","117","11","0.00","11/16/2012 09:40:25","1"
"232","1","10","6","0.00","11/16/2012 10:25:26","1"
"233","1","10","6","0.00","11/16/2012 10:44:27","1"
"234","1","119","3","0.00","11/16/2012 11:15:51","1"
"235","1","120","3","0.00","11/16/2012 11:20:14","1"
"236","1","121","4","0.00","11/16/2012 12:26:10","1"
"237","1","122","1","0.00","11/16/2012 12:44:58","1"
"238","1","123","11","0.00","11/16/2012 12:54:14","1"
"239","1","9","4","0.00","11/16/2012 13:30:28","1"
"240","1","124","3","0.00","11/16/2012 13:39:14","1"
"241","1","9","4","0.00","11/16/2012 13:42:24","1"
"242","1","9","4","0.00","11/16/2012 13:43:37","1"
"243","1","9","12","0.00","11/16/2012 14:16:36","1"
"244","1","9","11","0.00","11/16/2012 14:38:46","1"
"245","1","9","4","0.00","11/16/2012 14:54:24","1"
"246","1","9","4","0.00","11/16/2012 15:22:39","1"
"247","1","19","6","0.00","11/16/2012 15:36:04","1"
"248","1","9","11","0.00","11/16/2012 16:18:10","1"
"249","1","126","4","0.00","11/16/2012 16:29:41","1"
"250","1","127","11","0.00","11/16/2012 16:46:50","1"
"251","1","9","11","0.00","11/16/2012 18:15:02","1"
"252","1","123","11","0.00","11/16/2012 18:18:22","1"
"253","1","120","1","0.00","11/17/2012 09:51:00","1"
"254","1","128","5","0.00","11/17/2012 10:48:01","1"
"255","1","129","5","0.00","11/17/2012 10:56:39","1"
"256","1","130","5","0.00","11/17/2012 10:58:54","1"
"257","1","130","5","0.00","11/17/2012 11:01:03","1"
"258","1","130","5","0.00","11/17/2012 11:03:23","1"
"259","1","130","5","0.00","11/17/2012 11:23:19","1"
"260","1","132","1","0.00","11/17/2012 11:27:08","1"
"261","1","15","1","1598.00","11/17/2012 11:44:16","1"
"262","1","9","5","0.00","11/17/2012 11:55:33","1"
"263","1","52","5","0.00","11/17/2012 11:58:09","1"
"264","1","9","5","0.00","11/17/2012 12:00:38","1"
"265","1","132","1","0.00","11/17/2012 12:10:54","1"
"266","1","133","5","0.00","11/17/2012 12:11:06","1"
"267","1","134","5","0.00","11/17/2012 12:37:05","1"
"268","1","135","6","0.00","11/17/2012 12:57:02","1"
"269","1","9","5","0.00","11/17/2012 13:07:41","1"
"270","1","136","5","0.00","11/17/2012 14:27:58","1"
"271","1","137","5","0.00","11/17/2012 14:42:55","1"
"272","1","9","1","0.00","11/17/2012 14:54:28","1"
"273","1","138","5","0.00","11/17/2012 15:03:37","1"
"274","1","9","5","0.00","11/17/2012 15:32:23","1"
"275","1","139","5","0.00","11/17/2012 15:54:36","1"
"276","1","9","1","0.00","11/17/2012 16:06:32","1"
"277","1","29","5","0.00","11/17/2012 16:15:46","1"
"278","1","9","4","0.00","11/19/2012 08:37:06","1"
"279","1","9","4","0.00","11/19/2012 09:16:38","1"
"280","1","49","11","0.00","11/19/2012 10:11:54","1"
"281","1","9","4","0.00","11/19/2012 10:15:57","1"
"282","1","140","4","0.00","11/19/2012 10:31:40","1"
"283","1","9","4","0.00","11/19/2012 10:42:14","1"
"284","1","141","4","0.00","11/19/2012 11:26:21","1"
"285","1","142","11","0.00","11/19/2012 12:23:06","1"
"286","1","143","1","0.00","11/19/2012 12:35:13","1"
"287","1","144","3","0.00","11/19/2012 13:23:20","1"
"288","1","9","12","0.00","11/19/2012 13:39:54","1"
"289","1","145","12","0.00","11/19/2012 13:44:02","1"
"290","1","146","3","0.00","11/19/2012 13:50:18","1"
"291","1","9","2","0.00","11/19/2012 14:32:25","1"
"292","1","3044","11","0.00","11/19/2012 14:38:29","1"
"293","1","3044","11","0.00","11/19/2012 14:39:32","1"
"294","1","70","11","0.00","11/19/2012 14:43:11","1"
"295","1","9","2","0.00","11/19/2012 15:33:13","1"
"296","1","9","2","0.00","11/19/2012 15:40:59","1"
"297","1","9","11","0.00","11/19/2012 15:51:33","1"
"298","1","9","11","0.00","11/19/2012 15:52:58","1"
"299","1","9","11","0.00","11/19/2012 15:55:50","1"
"300","1","148","11","0.00","11/19/2012 16:25:58","1"
"301","1","149","11","0.00","11/19/2012 17:05:51","1"
"302","1","49","11","0.00","11/19/2012 17:14:39","1"
"303","1","150","3","0.00","11/19/2012 17:27:56","1"
"304","1","49","11","0.00","11/19/2012 17:31:51","1"
"306","1","151","11","0.00","11/19/2012 18:16:35","1"
"307","1","114","11","0.00","11/19/2012 18:21:34","1"
"308","1","9","4","0.00","11/20/2012 11:12:42","1"
"309","1","9","4","0.00","11/20/2012 11:46:31","1"
"310","1","401","3","0.00","11/20/2012 12:44:05","1"
"311","1","154","4","0.00","11/20/2012 13:23:52","1"
"312","1","155","12","0.00","11/20/2012 13:58:21","1"
"313","1","24","4","0.00","11/20/2012 14:52:19","1"
"314","1","156","4","0.00","11/20/2012 14:57:37","1"
"315","1","9","12","0.00","11/20/2012 15:56:54","1"
"316","1","158","2","0.00","11/20/2012 16:13:02","1"
"317","1","9","12","0.00","11/20/2012 16:33:19","1"
"318","1","80","12","0.00","11/20/2012 16:58:29","1"
"319","1","9","4","0.00","11/20/2012 17:00:25","1"
"320","1","9","4","0.00","11/20/2012 17:17:29","1"
"321","1","160","3","0.00","11/20/2012 17:30:38","1"
"322","1","9","12","0.00","11/20/2012 17:35:12","1"
"323","1","9","4","0.00","11/20/2012 17:49:58","1"
"324","1","9","4","0.00","11/20/2012 17:51:29","1"
"325","1","110","4","0.00","11/20/2012 17:52:52","1"
"326","1","9","2","0.00","11/20/2012 18:21:41","1"
"327","1","9","4","0.00","11/21/2012 08:55:06","1"
"328","1","110","4","0.00","11/21/2012 10:38:31","1"
"329","1","161","4","0.00","11/21/2012 11:19:18","1"
"330","1","162","4","0.00","11/21/2012 11:25:24","1"
"331","1","162","4","0.00","11/21/2012 11:33:14","1"
"332","1","163","2","0.00","11/21/2012 15:23:39","1"
"333","1","164","3","0.00","11/21/2012 15:31:33","1"
"334","1","165","3","0.00","11/21/2012 15:49:25","1"
"335","1","166","2","0.00","11/21/2012 16:37:30","1"
"336","1","9","12","0.00","11/21/2012 16:41:32","1"
"337","1","9","12","0.00","11/21/2012 17:07:55","1"
"338","1","61","4","0.00","11/21/2012 17:15:43","1"
"339","1","9","12","0.00","11/21/2012 17:24:42","1"
"340","1","167","12","0.00","11/21/2012 17:45:02","1"
"341","1","168","3","0.00","11/21/2012 18:07:06","1"
"342","1","169","4","0.00","11/22/2012 08:24:32","1"
"343","1","52","4","0.00","11/22/2012 09:41:38","1"
"344","1","170","4","0.00","11/22/2012 11:25:59","1"
"345","1","171","3","0.00","11/22/2012 12:11:05","1"
"346","1","132","3","0.00","11/22/2012 12:27:10","1"
"347","1","33","3","0.00","11/22/2012 12:46:19","1"
"348","1","10","6","0.00","11/22/2012 15:04:18","1"
"349","1","61","4","0.00","11/22/2012 15:44:25","1"
"350","1","172","4","0.00","11/22/2012 15:50:15","1"
"351","1","174","4","0.00","11/22/2012 16:17:54","1"
"352","1","9","4","0.00","11/22/2012 16:38:34","1"
"353","1","175","4","0.00","11/22/2012 16:55:57","1"
"354","1","176","3","0.00","11/22/2012 16:59:42","1"
"355","1","67","4","0.00","11/22/2012 17:31:39","1"
"356","1","19","6","0.00","11/22/2012 17:46:35","1"
"357","1","9","4","0.00","11/22/2012 18:23:42","1"
"358","1","9","4","0.00","11/22/2012 18:25:47","1"
"359","1","177","4","0.00","11/22/2012 18:27:22","1"
"360","1","178","3","0.00","11/23/2012 09:02:45","1"
"361","1","179","3","0.00","11/23/2012 09:39:51","1"
"362","1","179","4","0.00","11/23/2012 09:43:35","1"
"363","1","179","4","0.00","11/23/2012 09:51:26","1"
"364","1","9","3","0.00","11/23/2012 10:09:19","1"
"365","1","25","4","0.00","11/23/2012 10:25:11","1"
"366","1","65","4","0.00","11/23/2012 11:31:13","1"
"367","1","154","4","0.00","11/23/2012 11:34:52","1"
"368","1","181","3","0.00","11/23/2012 12:22:07","1"
"369","1","182","3","0.00","11/23/2012 12:30:38","1"
"370","1","183","3","0.00","11/23/2012 12:51:28","1"
"371","1","184","3","0.00","11/23/2012 13:02:17","1"
"372","1","155","3","0.00","11/23/2012 13:07:28","1"
"373","1","9","4","0.00","11/23/2012 13:52:19","1"
"374","1","9","2","0.00","11/23/2012 14:06:59","1"
"375","1","90","3","0.00","11/23/2012 14:14:37","1"
"376","1","185","4","0.00","11/23/2012 14:20:05","1"
"377","1","187","4","0.00","11/23/2012 14:22:56","1"
"378","1","9","4","0.00","11/23/2012 14:35:33","1"
"379","1","188","4","0.00","11/23/2012 14:54:19","1"
"380","1","2024","4","0.00","11/23/2012 15:03:51","1"
"381","1","190","6","0.00","11/23/2012 15:37:25","1"
"382","1","191","4","0.00","11/23/2012 15:46:19","1"
"383","1","9","4","0.00","11/23/2012 15:59:59","1"
"384","1","192","4","0.00","11/23/2012 16:02:39","1"
"385","1","9","3","0.00","11/23/2012 16:30:54","1"
"386","1","193","6","0.00","11/23/2012 17:15:42","1"
"387","1","194","3","0.00","11/23/2012 18:12:41","1"
"388","1","195","6","0.00","11/23/2012 18:38:58","1"
"389","1","196","1","0.00","11/24/2012 09:39:52","1"
"390","1","9","5","0.00","11/24/2012 09:59:40","1"
"391","1","197","5","0.00","11/24/2012 10:04:38","1"
"392","1","198","5","0.00","11/24/2012 10:40:29","1"
"393","1","201","5","0.00","11/24/2012 11:07:08","1"
"394","1","202","5","0.00","11/24/2012 11:24:14","1"
"395","1","9","5","0.00","11/24/2012 12:01:19","1"
"396","1","9","5","0.00","11/24/2012 12:05:24","1"
"397","1","9","1","0.00","11/24/2012 12:10:31","1"
"398","1","9","6","0.00","11/24/2012 13:38:09","1"
"399","1","9","5","0.00","11/24/2012 15:15:55","1"
"400","1","135","6","0.00","11/24/2012 15:24:40","1"
"401","1","204","5","0.00","11/24/2012 15:26:20","1"
"402","1","9","5","0.00","11/24/2012 15:36:52","1"
"403","1","2241","1","0.00","11/24/2012 16:17:46","1"
"404","1","80","12","0.00","11/26/2012 09:22:59","1"
"405","1","9","4","0.00","11/26/2012 09:50:08","1"
"406","1","9","4","0.00","11/26/2012 09:55:59","1"
"407","1","9","4","0.00","11/26/2012 10:11:48","1"
"408","1","1060","1","0.00","11/26/2012 11:00:19","1"
"409","1","222","4","0.00","11/26/2012 11:52:05","1"
"410","1","223","4","0.00","11/26/2012 11:59:42","1"
"411","1","10","6","0.00","11/26/2012 12:13:57","1"
"412","1","9","4","0.00","11/26/2012 12:24:56","1"
"413","1","154","4","0.00","11/26/2012 12:32:14","1"
"414","1","154","4","0.00","11/26/2012 12:36:57","1"
"415","1","9","1","0.00","11/26/2012 14:24:50","1"
"416","1","9","4","0.00","11/26/2012 14:40:23","1"
"417","1","225","4","0.00","11/26/2012 15:58:46","1"
"418","1","91","4","0.00","11/26/2012 16:06:46","1"
"419","1","9","4","0.00","11/26/2012 16:15:05","1"
"420","1","9","4","0.00","11/26/2012 16:36:40","1"
"421","1","192","4","0.00","11/26/2012 17:22:53","1"
"422","1","9","12","0.00","11/26/2012 18:00:43","1"
"423","1","9","4","0.00","11/26/2012 18:28:22","1"
"424","1","9","18","0.00","11/26/2012 18:32:45","1"
"425","1","9","4","0.00","11/27/2012 08:07:13","1"
"426","1","9","4","0.00","11/27/2012 08:46:50","1"
"427","1","228","4","0.00","11/27/2012 10:25:30","1"
"428","1","91","4","0.00","11/27/2012 10:35:15","1"
"429","1","229","4","0.00","11/27/2012 10:58:10","1"
"430","1","33","4","0.00","11/27/2012 12:08:28","1"
"431","1","234","4","0.00","11/27/2012 12:18:12","1"
"432","1","9","2","0.00","11/27/2012 12:41:40","1"
"433","1","235","3","0.00","11/27/2012 12:44:33","1"
"434","1","235","2","0.00","11/27/2012 12:45:26","1"
"435","1","235","2","0.00","11/27/2012 12:53:37","1"
"436","1","236","2","0.00","11/27/2012 12:58:43","1"
"437","1","237","4","0.00","11/27/2012 14:49:36","1"
"438","1","238","3","0.00","11/27/2012 15:07:18","1"
"439","1","239","4","0.00","11/27/2012 15:13:22","1"
"440","1","1316","4","0.00","11/27/2012 15:59:28","1"
"441","1","242","3","0.00","11/27/2012 16:19:25","1"
"442","1","550","3","0.00","11/27/2012 16:39:30","1"
"443","1","9","4","0.00","11/27/2012 17:07:56","1"
"444","1","244","4","0.00","11/27/2012 17:48:11","1"
"445","1","245","1","0.00","11/27/2012 17:52:46","1"
"446","1","52","3","0.00","11/27/2012 18:13:10","1"
"447","1","102","4","0.00","11/28/2012 08:14:24","1"
"448","1","247","4","0.00","11/28/2012 08:35:02","1"
"449","1","248","3","0.00","11/28/2012 08:51:17","1"
"450","1","244","4","0.00","11/28/2012 10:08:13","1"
"451","1","2059","4","0.00","11/28/2012 10:09:14","1"
"452","1","9","3","0.00","11/28/2012 11:06:03","1"
"453","1","9","12","0.00","11/28/2012 11:42:29","1"
"454","1","9","4","0.00","11/28/2012 12:05:52","1"
"455","1","203","4","0.00","11/28/2012 13:07:40","1"
"456","1","9","4","0.00","11/28/2012 14:35:30","1"
"457","1","9","4","0.00","11/28/2012 14:37:40","1"
"458","1","157","4","0.00","11/28/2012 15:15:17","1"
"459","1","252","4","0.00","11/28/2012 15:33:51","1"
"460","1","19","6","0.00","11/28/2012 15:43:40","1"
"461","1","253","4","0.00","11/28/2012 16:00:29","1"
"462","1","9","12","0.00","11/28/2012 17:34:14","1"
"463","1","254","4","0.00","11/29/2012 09:14:24","1"
"464","1","65","3","0.00","11/29/2012 09:30:05","1"
"465","1","255","3","0.00","11/29/2012 09:43:55","1"
"466","1","107","4","0.00","11/29/2012 10:02:28","1"
"467","1","258","12","0.00","11/29/2012 10:02:43","1"
"468","1","259","3","0.00","11/29/2012 10:16:55","1"
"469","1","10","6","0.00","11/29/2012 10:22:14","1"
"470","1","9","4","0.00","11/29/2012 10:28:04","1"
"471","1","235","3","0.00","11/29/2012 11:14:22","1"
"472","1","260","4","0.00","11/29/2012 12:16:34","1"
"473","1","9","12","0.00","11/29/2012 14:00:47","1"
"474","1","262","12","0.00","11/29/2012 14:02:29","1"
"475","1","263","4","0.00","11/29/2012 14:28:31","1"
"476","1","9","4","0.00","11/29/2012 14:33:19","1"
"477","1","9","12","0.00","11/29/2012 14:52:33","1"
"478","1","9","12","0.00","11/29/2012 14:58:29","1"
"479","1","9","4","0.00","11/29/2012 15:09:12","1"
"481","1","264","2","0.00","11/29/2012 16:26:06","1"
"482","1","13","3","0.00","11/29/2012 16:28:43","1"
"483","1","9","3","0.00","11/29/2012 17:16:56","1"
"484","1","9","3","0.00","11/29/2012 17:21:27","1"
"485","1","265","3","0.00","11/29/2012 17:48:35","1"
"486","1","9","12","0.00","11/29/2012 17:50:32","1"
"487","1","269","1","0.00","11/30/2012 08:08:48","1"
"488","1","9","3","0.00","11/30/2012 08:30:01","1"
"489","1","9","4","0.00","11/30/2012 08:51:06","1"
"490","1","9","1","0.00","11/30/2012 09:59:37","1"
"491","1","9","4","0.00","11/30/2012 10:04:43","1"
"492","1","9","3","0.00","11/30/2012 12:22:16","1"
"493","1","270","4","0.00","11/30/2012 13:01:44","1"
"494","1","9","4","0.00","11/30/2012 13:09:01","1"
"495","1","110","4","0.00","11/30/2012 13:17:57","1"
"496","1","272","4","0.00","11/30/2012 14:51:47","1"
"497","1","273","4","0.00","11/30/2012 14:57:10","1"
"498","1","273","3","0.00","11/30/2012 15:31:40","1"
"499","1","274","4","0.00","11/30/2012 16:14:40","1"
"500","1","9","3","0.00","11/30/2012 16:23:55","1"
"501","1","74","4","0.00","11/30/2012 16:35:37","1"
"502","1","9","3","0.00","11/30/2012 16:39:54","1"
"503","1","5","3","0.00","11/30/2012 16:59:19","1"
"504","1","9","4","0.00","11/30/2012 17:37:20","1"
"505","1","9","4","0.00","11/30/2012 18:00:00","1"
"506","1","9","3","0.00","11/30/2012 18:15:06","1"
"507","1","9","5","0.00","12/1/2012 10:13:41","1"
"508","1","277","1","0.00","12/1/2012 10:43:59","1"
"509","1","278","5","0.00","12/1/2012 10:44:59","1"
"510","1","9","5","0.00","12/1/2012 10:54:58","1"
"511","1","9","5","0.00","12/1/2012 11:05:05","1"
"512","1","279","5","0.00","12/1/2012 11:07:22","1"
"513","1","280","1","0.00","12/1/2012 11:18:21","1"
"514","1","9","1","0.00","12/1/2012 11:29:26","1"
"515","1","282","1","0.00","12/1/2012 11:46:38","1"
"516","1","283","5","0.00","12/1/2012 11:51:43","1"
